TABLE NO.  2
 NUM         EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  9.3400E+02  7.4407E+02  1.0055E+03  0.0000E+00  0.0000E+00  0.0000E+00  7.0913E+02  0.0000E+00  0.0000E+00
  9.3500E+02  1.3032E+03  1.7130E+03  5.9277E-01  6.2988E-01  1.8034E+03  1.2835E+03  5.1989E+02  5.9708E-01
  9.3600E+02  7.5363E+02  1.0220E+03  0.0000E+00  0.0000E+00  0.0000E+00  7.1555E+02  0.0000E+00  0.0000E+00
  9.3700E+02  1.3091E+03  1.7287E+03 -3.3185E-01 -4.4068E-01  1.5270E+03  1.2853E+03  2.4169E+02 -4.8248E-01
  9.3800E+02  1.3004E+03  1.7214E+03 -1.0083E+00 -8.8580E-01  1.3995E+03  1.2749E+03  1.2463E+02 -9.3864E-01
  9.3900E+02  1.2955E+03  1.7164E+03 -3.0548E-01 -2.6072E-01  1.5642E+03  1.2691E+03  2.9511E+02 -3.0672E-01
  9.4000E+02  1.2483E+03  1.6598E+03  2.4747E+00  2.9167E+00  2.3440E+03  1.2154E+03  1.1286E+03  2.9299E+00
  9.4100E+02  1.0763E+03  1.4304E+03  6.0276E-01  5.0304E-01  1.4938E+03  1.0335E+03  4.6028E+02  5.2500E-01
  9.4200E+02  8.8780E+02  1.1878E+03 -5.8284E-01 -5.6142E-01  1.0490E+03  8.4581E+02  2.0319E+02 -5.5554E-01
  9.4300E+02  8.3637E+02  1.1248E+03 -1.6449E+00 -1.6048E+00  8.0947E+02  7.9496E+02  1.4513E+01 -1.6413E+00
  9.4400E+02  7.0380E+02  9.6749E+02  1.6781E+00  1.7756E+00  1.2094E+03  6.6286E+02  5.4654E+02  1.9077E+00
  9.4500E+02  5.3671E+02  7.6668E+02 -8.6568E-01 -8.1617E-01  6.5367E+02  4.9594E+02  1.5773E+02 -7.9906E-01
  9.4600E+02  4.2073E+02  6.1445E+02  2.6198E-01  5.6366E-02  6.1099E+02  3.8104E+02  2.2995E+02  1.6648E-01
  9.4700E+02  2.6130E+02  3.9038E+02  1.5548E+00  1.6089E+00  4.9155E+02  2.2451E+02  2.6704E+02  2.0670E+00
  9.4800E+02  1.6718E+02  2.5187E+02 -1.5011E+00 -1.1102E+00  2.1620E+02  1.3482E+02  8.1384E+01 -8.6351E-01
  9.4900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.5000E+02  9.7784E+02  6.3224E+02 -1.4514E+00 -1.4507E+00  4.8762E+02  9.9317E+02 -5.0555E+02 -1.3192E+00
  9.5100E+02  1.1030E+03  8.0553E+02 -3.4069E-01 -4.3770E-01  8.6944E+02  1.1327E+03 -2.6330E+02 -4.9096E-01
  9.5200E+02  1.1303E+03  8.8833E+02 -6.4335E-01 -6.4380E-01  8.9701E+02  1.1600E+03 -2.6296E+02 -7.5771E-01
  9.5300E+02  9.7534E+02  9.5822E+02 -7.7219E-01 -7.2278E-01  9.0634E+02  9.7533E+02 -6.8990E+01 -8.0750E-01
  9.5400E+02  7.6853E+02  8.4179E+02 -9.9446E-01 -9.2850E-01  7.4229E+02  7.6121E+02 -1.8920E+01 -9.3554E-01
  9.5500E+02  6.0496E+02  7.0964E+02 -9.0273E-01 -7.6341E-01  6.3581E+02  6.0047E+02  3.5341E+01 -7.9077E-01
  9.5600E+02  4.1848E+02  5.2850E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.1717E+02  0.0000E+00  0.0000E+00
  9.5700E+02  4.9860E+02  5.6394E+02 -5.0154E-02 -7.7419E-04  5.7526E+02  4.8941E+02  8.5847E+01 -1.1685E-02
  9.5800E+02  6.6337E+02  8.6323E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.5761E+02  0.0000E+00  0.0000E+00
  9.5900E+02  6.8392E+02  8.7212E+02 -1.4758E+00 -1.2494E+00  6.9360E+02  6.7598E+02  1.7622E+01 -1.3808E+00
  9.6000E+02  8.4284E+02  1.1253E+03  0.0000E+00  0.0000E+00  0.0000E+00  8.3229E+02  0.0000E+00  0.0000E+00
  9.6100E+02  9.9504E+02  1.3548E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.7926E+02  0.0000E+00  0.0000E+00
  9.6200E+02  2.0378E+03  2.0993E+03 -2.7064E-01 -2.8572E-01  2.1324E+03  2.0517E+03  8.0727E+01 -3.7301E-01
  9.6300E+02  1.0915E+03  1.5196E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.0698E+03  0.0000E+00  0.0000E+00
  9.6400E+02  1.1831E+03  1.6732E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1552E+03  0.0000E+00  0.0000E+00
  9.6500E+02  2.1882E+03  2.5081E+03  5.4367E-01  3.8143E-01  2.7741E+03  2.1801E+03  5.9403E+02  2.7245E-01
  9.6600E+02  1.2618E+03  1.8073E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2275E+03  0.0000E+00  0.0000E+00
  9.6700E+02  1.3077E+03  1.8998E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2668E+03  0.0000E+00  0.0000E+00
  9.6800E+02  2.3048E+03  2.5612E+03  3.2304E-01  2.5629E-01  2.7962E+03  2.2884E+03  5.0785E+02  2.5161E-01
  9.6900E+02  1.3540E+03  1.9872E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.3068E+03  0.0000E+00  0.0000E+00
  9.7000E+02  1.3938E+03  2.0627E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.3404E+03  0.0000E+00  0.0000E+00
  9.7100E+02  2.4197E+03  2.8669E+03 -3.4956E-01 -3.4251E-01  2.7649E+03  2.3923E+03  3.7258E+02 -3.9195E-01
  9.7200E+02  1.4122E+03  2.1100E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.3530E+03  0.0000E+00  0.0000E+00
  9.7300E+02  2.4526E+03  2.8818E+03  9.4107E-01  9.5017E-01  3.4486E+03  2.4230E+03  1.0256E+03  9.4718E-01
  9.7400E+02  2.3272E+03  2.9171E+03 -2.1898E-01 -2.3572E-01  2.8219E+03  2.2765E+03  5.4540E+02 -2.5902E-01
  9.7500E+02  2.3007E+03  2.9075E+03 -5.2440E-01 -5.5263E-01  2.6520E+03  2.2470E+03  4.0496E+02 -5.7794E-01
  9.7600E+02  2.2180E+03  2.8675E+03  6.9562E-01  5.0319E-01  3.0958E+03  2.1573E+03  9.3854E+02  5.2574E-01
  9.7700E+02  1.9302E+03  2.6584E+03  2.4747E+00  2.8668E+00  3.7816E+03  1.8611E+03  1.9205E+03  3.0429E+00
  9.7800E+02  1.8073E+03  2.5479E+03  9.1537E-01  7.1275E-01  2.7541E+03  1.7392E+03  1.0149E+03  8.0785E-01
  9.7900E+02  1.6286E+03  2.3702E+03  1.5011E+00  1.4014E+00  2.7802E+03  1.5630E+03  1.2172E+03  1.5281E+00
  9.8000E+02  1.3680E+03  2.0801E+03  5.8284E-01  4.8964E-01  2.1450E+03  1.3030E+03  8.4195E+02  5.6927E-01
  9.8100E+02  1.0061E+03  1.6319E+03 -1.9322E+00 -1.8678E+00  1.1559E+03  9.3772E+02  2.1818E+02 -1.9023E+00
  9.8200E+02  7.6637E+02  1.3138E+03  5.7297E-01  4.1290E-01  1.3509E+03  6.9811E+02  6.5279E+02  6.7487E-01
  9.8300E+02  4.9639E+02  9.2244E+02  9.5417E-01  6.8879E-01  9.9427E+02  4.3050E+02  5.6377E+02  1.2750E+00
  9.8400E+02  3.0999E+02  6.2081E+02  2.4473E-01  6.7290E-02  6.3275E+02  2.5047E+02  3.8228E+02  1.0072E+00
  9.8500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.8600E+02  9.9029E+02  1.0826E+03 -1.5943E-01 -2.7358E-01  1.0616E+03  1.0280E+03  3.3572E+01 -2.3444E-01
  9.8700E+02  1.1560E+03  1.3039E+03 -3.2304E-01 -4.7732E-01  1.1939E+03  1.2201E+03 -2.6218E+01 -5.0775E-01
  9.8800E+02  1.1738E+03  1.3328E+03  1.1585E+00  1.2301E+00  1.6252E+03  1.2385E+03  3.8671E+02  1.0881E+00
  9.8900E+02  9.9640E+02  1.1297E+03 -2.9352E+00 -3.7126E+00  3.4848E+02  1.0235E+03 -6.7504E+02 -3.6271E+00
  9.9000E+02  7.9377E+02  9.0171E+02 -2.4747E+00 -2.2091E+00  5.2161E+02  8.0347E+02 -2.8186E+02 -2.2391E+00
  9.9100E+02  6.1431E+02  7.0832E+02  9.5417E-01  9.3896E-01  8.1210E+02  6.1830E+02  1.9380E+02  8.0469E-01
  9.9200E+02  4.2440E+02  5.0784E+02  5.8521E-02 -3.4110E-02  5.0041E+02  4.2518E+02  7.5232E+01 -1.9681E-01
  9.9300E+02  4.2304E+02  5.0641E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.2379E+02  0.0000E+00  0.0000E+00
  9.9400E+02  6.5717E+02  8.1436E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.5534E+02  0.0000E+00  0.0000E+00
  9.9500E+02  7.9834E+02  9.5005E+02 -6.5366E-01 -8.0537E-01  8.3581E+02  7.8731E+02  4.8497E+01 -8.4809E-01
  9.9600E+02  8.2335E+02  1.0486E+03  0.0000E+00  0.0000E+00  0.0000E+00  8.1916E+02  0.0000E+00  0.0000E+00
  9.9700E+02  9.6348E+02  1.2505E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.5686E+02  0.0000E+00  0.0000E+00
  9.9800E+02  2.0538E+03  2.4886E+03  8.9025E-01  7.7677E-01  2.7898E+03  2.1113E+03  6.7849E+02  6.8263E-01
  9.9900E+02  1.0469E+03  1.3862E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.0370E+03  0.0000E+00  0.0000E+00
  1.0000E+03  1.1280E+03  1.5131E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1146E+03  0.0000E+00  0.0000E+00
  1.0010E+03  2.1781E+03  2.7130E+03  1.6781E+00  1.8049E+00  3.4760E+03  2.2214E+03  1.2546E+03  1.6896E+00
  1.0020E+03  1.1975E+03  1.6222E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1805E+03  0.0000E+00  0.0000E+00
  1.0030E+03  1.2339E+03  1.6906E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2129E+03  0.0000E+00  0.0000E+00
  1.0040E+03  2.2925E+03  2.8775E+03  3.7634E-01  3.3929E-01  2.9793E+03  2.3303E+03  6.4899E+02  3.0205E-01
  1.0050E+03  1.2727E+03  1.7568E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2479E+03  0.0000E+00  0.0000E+00
  1.0060E+03  1.3058E+03  1.8131E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2775E+03  0.0000E+00  0.0000E+00
  1.0070E+03  2.3478E+03  3.0008E+03  8.5359E-01  7.4066E-01  3.2811E+03  2.3766E+03  9.0454E+02  6.8373E-01
  1.0080E+03  1.3176E+03  1.8426E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2857E+03  0.0000E+00  0.0000E+00
  1.0090E+03  2.3170E+03  2.9463E+03  1.3205E+00  1.2147E+00  3.4639E+03  2.3325E+03  1.1314E+03  1.2183E+00
  1.0100E+03  2.3055E+03  2.9674E+03  1.5943E-01  4.6894E-02  2.9070E+03  2.3211E+03  5.8587E+02  1.4813E-02
  1.0110E+03  2.2624E+03  2.9171E+03 -5.7297E-01 -5.6557E-01  2.5690E+03  2.2713E+03  2.9768E+02 -5.8527E-01
  1.0120E+03  2.1315E+03  2.7646E+03  9.5417E-01  9.5676E-01  3.1200E+03  2.1243E+03  9.9575E+02  9.4075E-01
  1.0130E+03  1.8498E+03  2.4452E+03 -1.8339E+00 -1.5187E+00  1.7881E+03  1.8240E+03 -3.5878E+01 -1.5224E+00
  1.0140E+03  1.6450E+03  2.2188E+03  1.9893E+00  2.2887E+00  2.9584E+03  1.6140E+03  1.3444E+03  2.3273E+00
  1.0150E+03  1.4487E+03  2.0020E+03  7.9491E-01  7.2367E-01  2.1731E+03  1.4151E+03  7.5801E+02  7.5104E-01
  1.0160E+03  1.2267E+03  1.7522E+03  8.9025E-01  7.6793E-01  1.9136E+03  1.1903E+03  7.2326E+02  8.2113E-01
  1.0170E+03  9.0401E+02  1.3676E+03 -2.1280E+00 -1.9847E+00  9.4424E+02  8.6546E+02  7.8781E+01 -1.9619E+00
  1.0180E+03  6.8711E+02  1.0865E+03  5.1484E-01  3.1868E-01  1.1137E+03  6.4863E+02  4.6507E+02  4.5151E-01
  1.0190E+03  4.1159E+02  6.9764E+02  4.4914E-01  1.8885E-01  7.0547E+02  3.7390E+02  3.3157E+02  4.3344E-01
  1.0200E+03  2.4730E+02  4.4400E+02  1.2265E+00  8.4859E-01  4.9501E+02  2.1327E+02  2.8174E+02  1.3860E+00
  1.0210E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0220E+03  1.1606E+02  8.3600E+01  3.7634E-01  3.5407E-01  9.8192E+01  1.1948E+02 -2.1289E+01  3.0037E-01
  1.0230E+03  1.2803E+02  8.4059E+01 -5.3401E-01 -5.5288E-01  7.9307E+01  1.3297E+02 -5.3662E+01 -6.0178E-01
  1.0240E+03  1.3454E+02  8.0860E+01 -6.6893E-02 -1.6715E-01  8.8832E+01  1.3964E+02 -5.0803E+01 -1.9120E-01
  1.0250E+03  1.1834E+02  6.8809E+01 -9.6742E-01 -9.4980E-01  5.6132E+01  1.1930E+02 -6.3168E+01 -8.2947E-01
  1.0260E+03  9.4346E+01  5.8919E+01 -7.7219E-01 -7.7659E-01  5.1179E+01  9.3769E+01 -4.2590E+01 -7.0189E-01
  1.0270E+03  7.4158E+01  5.0491E+01 -3.7634E-01 -4.0208E-01  4.9372E+01  7.3596E+01 -2.4224E+01 -4.1827E-01
  1.0280E+03  5.2495E+01  3.9733E+01  0.0000E+00  0.0000E+00  0.0000E+00  5.2071E+01  0.0000E+00  0.0000E+00
  1.0290E+03  6.8343E+01  5.7258E+01  7.6098E-01  6.8364E-01  6.7530E+01  6.6848E+01  6.8182E-01  7.6760E-01
  1.0300E+03  8.3643E+01  6.3876E+01 -2.6198E-01 -2.3715E-01  6.1612E+01  8.2366E+01 -2.0754E+01 -3.5974E-01
  1.0310E+03  8.3549E+01  6.3817E+01  0.0000E+00  0.0000E+00  0.0000E+00  8.2271E+01  0.0000E+00  0.0000E+00
  1.0320E+03  1.0661E+02  8.0706E+01  0.0000E+00  0.0000E+00  0.0000E+00  1.0444E+02  0.0000E+00  0.0000E+00
  1.0330E+03  1.2636E+02  9.4352E+01  0.0000E+00  0.0000E+00  0.0000E+00  1.2325E+02  0.0000E+00  0.0000E+00
  1.0340E+03  2.4581E+02  1.6187E+02  5.3401E-01  5.2550E-01  2.0735E+02  2.4624E+02 -3.8894E+01  5.0357E-01
  1.0350E+03  1.3930E+02  1.0296E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.3517E+02  0.0000E+00  0.0000E+00
  1.0360E+03  1.5157E+02  1.1059E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.4639E+02  0.0000E+00  0.0000E+00
  1.0370E+03  2.7378E+02  1.8084E+02 -1.2445E+00 -1.1083E+00  1.3794E+02  2.7300E+02 -1.3506E+02 -1.1411E+00
  1.0380E+03  1.6219E+02  1.1703E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.5597E+02  0.0000E+00  0.0000E+00
  1.0390E+03  1.6868E+02  1.2065E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.6142E+02  0.0000E+00  0.0000E+00
  1.0400E+03  2.9100E+02  1.9784E+02 -1.3205E+00 -1.2753E+00  1.3993E+02  2.8887E+02 -1.4894E+02 -1.3341E+00
  1.0410E+03  1.7514E+02  1.2408E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.6688E+02  0.0000E+00  0.0000E+00
  1.0420E+03  1.8070E+02  1.2698E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.7150E+02  0.0000E+00  0.0000E+00
  1.0430E+03  2.9877E+02  2.0578E+02 -7.3885E-01 -8.4537E-01  1.7109E+02  2.9420E+02 -1.2311E+02 -8.9404E-01
  1.0440E+03  1.8355E+02  1.2810E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.7346E+02  0.0000E+00  0.0000E+00
  1.0450E+03  2.8872E+02  2.0682E+02 -1.6712E-02 -8.1160E-02  2.1408E+02  2.8130E+02 -6.7222E+01 -8.8165E-02
  1.0460E+03  2.9859E+02  1.9217E+02 -1.0083E+00 -9.5286E-01  1.5417E+02  2.9167E+02 -1.3750E+02 -9.5216E-01
  1.0470E+03  2.9804E+02  1.9176E+02 -1.0364E+00 -8.7910E-01  1.5840E+02  2.9101E+02 -1.3261E+02 -8.7532E-01
  1.0480E+03  2.8782E+02  1.8534E+02  1.0884E-01 -6.3872E-02  2.0130E+02  2.7925E+02 -7.7954E+01 -2.0169E-02
  1.0490E+03  2.3862E+02  1.5996E+02  1.0222E+00  8.0545E-01  2.1137E+02  2.2758E+02 -1.6206E+01  8.8557E-01
  1.0500E+03  2.1734E+02  1.4844E+02 -7.3885E-01 -6.1682E-01  1.2641E+02  2.0636E+02 -7.9951E+01 -6.4035E-01
  1.0510E+03  1.9945E+02  1.3775E+02  1.1108E+00  1.0388E+00  1.8651E+02  1.8855E+02 -2.0415E+00  1.1119E+00
  1.0520E+03  1.7819E+02  1.2341E+02  5.4367E-01  4.0302E-01  1.4037E+02  1.6723E+02 -2.6859E+01  4.3192E-01
  1.0530E+03  1.3063E+02  8.5561E+01 -6.3310E-01 -4.9295E-01  7.0093E+01  1.1941E+02 -4.9314E+01 -5.0869E-01
  1.0540E+03  1.0360E+02  6.4023E+01  1.0954E+00  8.2265E-01  8.3180E+01  9.2591E+01 -9.4112E+00  1.0092E+00
  1.0550E+03  6.7712E+01  3.7512E+01 -3.6738E-01 -2.1068E-01  3.4835E+01  5.7389E+01 -2.2554E+01 -9.7405E-02
  1.0560E+03  4.4102E+01  2.1618E+01 -2.7932E-01 -2.2878E-01  2.0547E+01  3.4939E+01 -1.4392E+01 -2.0304E-02
  1.0570E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0580E+03  3.9466E+02  4.6714E+02  1.2090E+00  1.1671E+00  5.4000E+02  4.1034E+02  1.2966E+02  1.0608E+00
  1.0590E+03  4.3796E+02  5.0442E+02  7.0630E-01  6.0543E-01  5.3135E+02  4.5880E+02  7.2554E+01  4.8895E-01
  1.0600E+03  4.5633E+02  5.0020E+02  4.1246E-01  4.1423E-01  5.1544E+02  4.7636E+02  3.9083E+01  3.3722E-01
  1.0610E+03  3.9113E+02  3.8442E+02  6.2293E-01  5.5783E-01  4.2517E+02  3.9566E+02  2.9507E+01  5.9531E-01
  1.0620E+03  3.1318E+02  2.9238E+02 -1.3616E+00 -1.2855E+00  2.0953E+02  3.1212E+02 -1.0259E+02 -1.2409E+00
  1.0630E+03  2.5055E+02  2.2777E+02  1.0364E+00  9.5460E-01  2.7741E+02  2.4880E+02  2.8605E+01  9.7230E-01
  1.0640E+03  1.7847E+02  1.5852E+02  2.7932E-01  2.4077E-01  1.6619E+02  1.7705E+02 -1.0858E+01  2.3255E-01
  1.0650E+03  1.7646E+02  1.5662E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.7503E+02  0.0000E+00  0.0000E+00
  1.0660E+03  2.8384E+02  2.4683E+02  1.9337E-01  1.5286E-01  2.5427E+02  2.8039E+02 -2.6116E+01  1.4960E-01
  1.0670E+03  2.8307E+02  2.4609E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.7961E+02  0.0000E+00  0.0000E+00
  1.0680E+03  3.6237E+02  3.0659E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5674E+02  0.0000E+00  0.0000E+00
  1.0690E+03  4.2964E+02  3.5407E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.2154E+02  0.0000E+00  0.0000E+00
  1.0700E+03  8.5284E+02  8.2454E+02  2.4473E-01  7.2781E-02  8.1765E+02  8.6499E+02 -4.7344E+01  2.5642E-02
  1.0710E+03  4.7351E+02  3.7907E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.6265E+02  0.0000E+00  0.0000E+00
  1.0720E+03  5.1453E+02  4.0213E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.0075E+02  0.0000E+00  0.0000E+00
  1.0730E+03  9.1138E+02  8.2219E+02 -2.2164E+00 -1.6206E+00  5.2244E+02  9.1175E+02 -3.8931E+02 -1.6148E+00
  1.0740E+03  5.4974E+02  4.2111E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.3298E+02  0.0000E+00  0.0000E+00
  1.0750E+03  5.7107E+02  4.2845E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.5132E+02  0.0000E+00  0.0000E+00
  1.0760E+03  9.9058E+02  8.9833E+02 -2.4747E+00 -2.0099E+00  4.9176E+02  9.9134E+02 -4.9958E+02 -2.0249E+00
  1.0770E+03  5.9207E+02  4.3698E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.6943E+02  0.0000E+00  0.0000E+00
  1.0780E+03  6.1002E+02  4.4417E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.8465E+02  0.0000E+00  0.0000E+00
  1.0790E+03  9.9042E+02  8.9829E+02  3.7634E-01  3.6435E-01  9.8301E+02  9.8157E+02  1.4447E+00  3.5249E-01
  1.0800E+03  6.1895E+02  4.4426E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.9101E+02  0.0000E+00  0.0000E+00
  1.0810E+03  1.0219E+03  8.7986E+02  8.0642E-01  6.0842E-01  1.0376E+03  1.0105E+03  2.7134E+01  6.1984E-01
  1.0820E+03  1.0151E+03  8.6818E+02  2.9674E-01  1.9750E-01  9.4067E+02  1.0022E+03 -6.1573E+01  2.1312E-01
  1.0830E+03  9.7666E+02  8.1130E+02  1.0043E-01  2.9315E-02  8.5767E+02  9.5736E+02 -9.9694E+01  6.7460E-02
  1.0840E+03  9.3489E+02  7.5794E+02  9.8085E-01  8.7929E-01  9.7678E+02  9.1079E+02  6.5988E+01  9.4753E-01
  1.0850E+03  8.4072E+02  6.5250E+02 -8.3555E-03 -4.9599E-02  6.9492E+02  8.1129E+02 -1.1637E+02  6.3018E-03
  1.0860E+03  7.4970E+02  5.6090E+02  5.4367E-01  4.3708E-01  6.8070E+02  7.1925E+02 -3.8551E+01  5.0490E-01
  1.0870E+03  6.8160E+02  4.9581E+02  3.3185E-01  2.6314E-01  5.8211E+02  6.5128E+02 -6.9167E+01  3.2290E-01
  1.0880E+03  5.9781E+02  4.1773E+02  4.7704E-01  2.0171E-01  4.8830E+02  5.6739E+02 -7.9091E+01  2.6540E-01
  1.0890E+03  4.4700E+02  2.7935E+02 -1.8808E+00 -1.7769E+00  1.4438E+02  4.1594E+02 -2.7156E+02 -1.8262E+00
  1.0900E+03  3.5255E+02  1.9681E+02 -1.0083E+00 -7.4411E-01  1.7339E+02  3.2160E+02 -1.4821E+02 -7.3050E-01
  1.0910E+03  2.1817E+02  9.4571E+01 -9.2039E-02 -1.1961E-01  1.1136E+02  1.8878E+02 -7.7423E+01 -4.3559E-02
  1.0920E+03  1.4452E+02  4.9554E+01 -9.6742E-01 -6.8069E-01  3.7216E+01  1.1806E+02 -8.0842E+01 -7.4684E-01
  1.0930E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0940E+03  7.8492E+02  7.8494E+02  7.9491E-01  7.9440E-01  8.8926E+02  8.0665E+02  8.2608E+01  7.4910E-01
  1.0950E+03  8.7409E+02  8.4263E+02  1.1264E+00  9.6270E-01  9.9719E+02  9.1180E+02  8.5392E+01  8.2869E-01
  1.0960E+03  9.0349E+02  8.2837E+02 -1.3408E+00 -1.2280E+00  5.9900E+02  9.4454E+02 -3.4554E+02 -1.2640E+00
  1.0970E+03  7.6206E+02  6.5444E+02  4.4914E-01  3.6738E-01  7.3387E+02  7.7400E+02 -4.0130E+01  3.7141E-01
  1.0980E+03  5.9285E+02  5.0848E+02 -1.5548E+00 -1.4461E+00  3.4455E+02  5.9093E+02 -2.4638E+02 -1.4201E+00
  1.0990E+03  4.7333E+02  4.1094E+02  8.9025E-01  7.8357E-01  4.9311E+02  4.6893E+02  2.4178E+01  7.8409E-01
  1.1000E+03  3.2177E+02  2.8264E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.1752E+02  0.0000E+00  0.0000E+00
  1.1010E+03  3.8815E+02  3.5198E+02  1.2816E+00  1.2604E+00  4.5600E+02  3.7746E+02  7.8538E+01  1.4022E+00
  1.1020E+03  5.0920E+02  4.3777E+02  1.8487E-01  2.3873E-01  4.6139E+02  5.0095E+02 -3.9561E+01  1.9082E-01
  1.1030E+03  5.0706E+02  4.3584E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.9883E+02  0.0000E+00  0.0000E+00
  1.1040E+03  6.4018E+02  5.3884E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.2788E+02  0.0000E+00  0.0000E+00
  1.1050E+03  7.5152E+02  6.2159E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.3450E+02  0.0000E+00  0.0000E+00
  1.1060E+03  1.5447E+03  1.3228E+03  4.4914E-01  3.5046E-01  1.4646E+03  1.5603E+03 -9.5714E+01  2.9293E-01
  1.1070E+03  8.1916E+02  6.6547E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.9687E+02  0.0000E+00  0.0000E+00
  1.1080E+03  8.8344E+02  7.0733E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.5559E+02  0.0000E+00  0.0000E+00
  1.1090E+03  1.6282E+03  1.4566E+03 -1.6781E+00 -1.4554E+00  9.6002E+02  1.6210E+03 -6.6097E+02 -1.4898E+00
  1.1100E+03  9.3824E+02  7.4233E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.0481E+02  0.0000E+00  0.0000E+00
  1.1110E+03  9.6787E+02  7.5632E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.2904E+02  0.0000E+00  0.0000E+00
  1.1120E+03  1.8057E+03  1.5459E+03 -6.6404E-01 -6.1656E-01  1.3404E+03  1.8086E+03 -4.6824E+02 -6.6985E-01
  1.1130E+03  9.9857E+02  7.7271E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.5463E+02  0.0000E+00  0.0000E+00
  1.1140E+03  1.0247E+03  7.8661E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.7605E+02  0.0000E+00  0.0000E+00
  1.1150E+03  1.8143E+03  1.5674E+03  2.0189E-01  2.3845E-01  1.6729E+03  1.7961E+03 -1.2317E+02  2.1942E-01
  1.1160E+03  1.0347E+03  7.8748E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.8178E+02  0.0000E+00  0.0000E+00
  1.1170E+03  1.7798E+03  1.5371E+03 -4.6770E-01 -5.2032E-01  1.3590E+03  1.7481E+03 -3.8908E+02 -5.2658E-01
  1.1180E+03  1.7837E+03  1.4426E+03  6.9562E-01  5.2634E-01  1.7085E+03  1.7585E+03 -5.0025E+01  5.3457E-01
  1.1190E+03  1.6944E+03  1.3511E+03 -6.8502E-01 -7.2963E-01  1.1619E+03  1.6570E+03 -4.9514E+02 -7.1883E-01
  1.1200E+03  1.6337E+03  1.2944E+03 -5.1484E-01 -4.8363E-01  1.1975E+03  1.5900E+03 -3.9252E+02 -4.6063E-01
